fips,transmission_cap,interconnection_timeline,hv_line_proximity
09013,65.94436946143713,74.90228568745236,97.79623385776414
10005,70.15006874182986,84.53588092803608,65.16691478546625
11001,81.98680009547407,57.43701200488715,72.63690657659652
12003,79.20932658135443,95.72764273991066,72.02102737561862
12005,74.20875890364253,64.8589518237387,100.0
12011,75.19166210488021,75.55105026987063,73.5514984218817
12015,86.96167997159289,51.33787845625781,100.0
12071,74.82307427130786,50.06136747195746,61.00052007340086
12079,79.11908755970927,83.76410612905765,65.15523550753454
12081,100.0,61.12786339585228,69.70093202227699
02275,65.76317363116077,52.92353824991246,67.31466032830217
08085,61.481572684253415,57.13633315945939,75.98151898762252
12017,87.83589664798606,83.97906143434842,69.36832695917752
12029,73.21356938705897,57.419242775927785,67.70987610898139
12031,76.8176247225738,67.64690136795672,97.37707994709992
12041,72.18843621868886,70.30055500574194,98.35690433769747
12043,77.40199859232487,31.653022279794023,94.23944747562973
12045,95.98538112096341,40.57747189252964,87.85998433376493
12049,88.0212845861812,76.72555778495125,81.39114598669329
12051,88.62223511886977,55.25941277694606,72.54453964001137
12053,65.83772944207354,91.13449822560837,65.70263742867363
12061,68.4884626344713,89.33614208501089,85.4449355514903
12063,51.60921340514573,84.38337332710874,62.39554411179804
12069,71.90619178917245,100.0,65.09118606236909
08075,89.56703186385658,68.33821344513633,97.29369884307215
08077,85.16946515748371,82.97763851807679,100.0
08081,77.78486737047876,58.311980468079376,85.89942707249722
08087,79.77699716281947,100.0,96.59685728441967
08091,73.11114457424594,100.0,76.31227523834025
08097,82.04758882401784,70.23760869035584,59.934887208684735
08103,87.65878279480614,77.73172459810384,89.18257427927875
08109,63.84113212589527,97.18595198729612,88.53933984905096
08119,82.99647687837349,67.05720990371786,81.07502830820366
08121,89.32434870954667,56.86751858400591,76.36436812842334
08125,75.8489971103663,87.47979502013764,94.43315867871647
09003,87.00700612120583,71.5687849216734,65.21400449858788
09007,100.0,73.65988899290521,68.39329131664013
05015,78.95657207013107,53.31457313864069,64.87840239859358
05017,83.93307050005323,35.646557032732076,81.27459443953741
05025,72.61942916338609,74.72284819758202,63.68160481836112
05027,81.81251162602051,88.099240829884,69.73636729227134
05033,84.60271624982303,65.48386501847916,69.41366656659203
05045,81.94842340270138,98.72859039117733,76.09087501499063
05047,69.80304680291144,55.92167349168911,57.689383303940346
05053,82.0636177132545,48.905910900681604,81.308074880559
05059,94.62195938717637,68.65539385607738,98.70955475997016
05067,84.48635764514528,68.34814849297419,82.03237058475143
05073,89.61987189071841,85.39937462670446,100.0
05081,77.62988029987372,54.500743518720306,100.0
05083,87.4990023942371,97.36188473629797,91.66602570871783
05087,82.79267838216526,100.0,81.12028763955328
15001,70.49089270312768,69.21711946063316,80.3375058236816
15007,83.18521004798875,94.99420840368637,91.4569965854489
16001,70.08303336559689,48.870058587494796,74.12494085743951
16003,73.67119725115208,91.50443082363832,51.76218872798805
16009,81.89328307292374,90.94552817118925,87.3800608115444
16017,82.97244273380124,87.26874560379757,63.03397055097543
16019,68.10767534922871,69.68873822259413,65.56788157714423
05089,90.53985771182876,10.915021175159376,80.00335921993683
05091,85.72006278300474,57.16545712695741,78.57312683669795
05093,72.95271564389117,57.48167964630796,58.81886590526555
05099,64.62415203550825,50.43490123879045,82.4823734619971
05103,78.55095420918569,72.44486009094132,94.49209491291573
05113,75.5405628613884,61.62073108957531,63.074876446013256
05115,81.13140457053022,53.50775980469956,99.08724996273139
05121,76.36883338844433,48.823997035043604,56.59743762305084
05133,59.9254313925499,55.689740290295425,100.0
05137,76.11653061698841,92.42998423699856,73.83109354274775
13317,76.94380888931687,56.77949890745012,82.18425495240336
13321,86.33661024774058,59.70122587133455,51.61949641271495
04005,73.0180032538895,60.86604769953507,79.06795900296038
04009,96.78674673372566,76.77987027618839,83.42723266577288
04011,60.88359449348243,79.12498977057066,78.70756843850758
04012,93.11167497802624,9.106869215136753,71.5537838442144
04017,77.75681029121895,90.43270427655216,65.80153222208278
04021,88.59584872343557,98.72736068487508,96.95789929305967
04023,80.79801484058733,48.99626925276661,80.46210702496926
04027,91.39555536025469,50.554035105303306,100.0
05003,76.12638035447189,60.99493224443457,72.10276467807616
05013,69.01379574822188,54.8799196108679,73.47807959941674
16071,94.20504287271064,74.47853747893213,92.23391366894245
16077,78.86519354117858,31.069494272822716,55.65537556994654
16079,82.2155847362421,47.641447839265204,61.798049597706154
16083,92.34751914044796,100.0,96.46227457029745
17003,69.68044757905565,51.43560065303964,62.42099106165208
17007,85.95490897639257,94.86856556205849,52.714234770461786
17011,74.10105243537109,77.10676391180274,100.0
17015,78.67830644355628,33.814645708234835,59.09273528188692
17023,80.7227896538429,82.70658390432412,82.76179097492255
17033,64.99778138553064,67.64665395614293,81.03627789086407
17037,72.21162957179565,60.89065887500519,37.840575250728754
17041,93.5107289241314,74.89914186344008,75.99024465248287
17043,88.86191188584796,79.49266971133584,86.72619874218664
18117,79.37360422672765,84.15183643949239,85.31464072278291
18121,82.43123458512893,93.56505695096004,93.55281025705251
18127,77.05757494363543,78.16271825556713,74.18763027641849
18135,93.56583385827982,42.48731822427276,90.68756663138241
18137,77.99647422205837,60.52709084697618,69.66006397879892
18141,82.31842092134848,100.0,58.84298875380837
18149,91.46030144142065,84.48982120763455,60.53407436478151
18151,72.22628515154094,100.0,58.06834317206878
18159,95.58789184496894,97.90868164398371,95.14378951836791
18161,64.69538590256623,74.83604143111498,57.28139736412165
18167,96.29642131112799,76.02814139562234,84.11058260973955
18169,76.27324416048026,69.26839920246309,76.0111370889135
18175,77.57301252174719,35.24390768307001,78.46027139824052
18181,61.09989828817057,70.36094504936449,100.0
19001,75.45205282622307,94.21349105084394,73.4235894917709
17047,69.60193468973115,58.007200103575926,89.17402342324525
17051,73.92353654626527,78.2390599812362,80.56345027071667
17053,78.62689034211121,87.03182091786395,77.71971641550954
17057,89.57791614472906,51.806391213750494,100.0
17063,82.07603351400626,60.97394271312671,58.37987381426945
18055,83.07676653401114,49.641770190456825,99.33697753156167
18057,69.04480611154437,53.55668786621186,89.84609848234957
18065,71.1924591039727,44.24789432693877,72.80712508052324
18067,97.98725018351311,51.991030772439466,100.0
18071,72.64798965236753,98.38911361595679,52.27834831417195
18077,96.56208252057296,51.69045941819415,72.17350014051392
18087,77.56938801119134,72.5291843812138,61.87276693596386
18091,80.02287936143505,59.94262492658088,86.18125197307191
18097,90.7036516022993,93.57731874073878,63.30403848219234
18101,92.71892421938657,96.22324593207233,86.49595920111979
18103,78.89187439720912,87.28139964277894,77.20345376267669
18109,76.11756946478461,76.1226910620551,72.80969086015874
16023,79.44079551477788,65.37880926318203,85.82970869049966
16025,83.37957528232118,46.162505916175,75.97067564092903
16029,88.91303686869756,100.0,63.67047735411442
16033,80.04229858994151,54.806539644948934,100.0
16041,86.18886298023153,83.27292694065683,72.69249225456284
16043,96.3835973227094,91.19131145246794,46.73586379771978
16047,83.81309612264785,58.89439006189341,67.36851965417917
16053,83.11652856004778,90.76025054631924,60.99084967440905
16055,64.81089174909933,85.28426406677711,92.39218424060773
16061,53.69269863170936,100.0,84.82478989387378
16065,83.88375729230168,60.61307067146578,85.98069202685517
16069,79.05175768719128,44.2827196544057,74.44966301244133
18007,74.85217325085259,59.890204891109775,75.80974629414618
18013,82.43530204186345,74.17707085068663,74.43603344588497
18015,79.39596270803092,71.16425454170113,78.78210223796795
18019,91.27780250633899,62.13124207450899,92.53000153047253
18025,80.86110868258977,31.816050820455143,85.04113118758019
18031,72.53076714929833,79.40965992258214,87.501692444313
18035,89.90166238959289,100.0,87.49338362373804
18045,77.82868925053798,79.28502476246007,93.26663656072607
13137,85.26536683672308,82.18271038107027,84.32225062310383
13141,75.225892938072,81.44890612310203,85.38272109018378
13147,73.50173114502563,77.940933397648,97.83209361789734
13155,80.84168230185696,88.6333193373619,70.02431122995331
13159,80.12828643543685,77.90747362371332,67.16386130072739
13165,84.79827035366833,63.74645660693448,62.211176012197164
13171,77.31354246690258,54.08022179982492,82.74371845430385
13173,61.63640216229603,65.02052689438649,52.19401638171315
20091,75.67226116411611,76.28258992901331,86.93231144089516
20097,87.93818467143817,63.678340777540534,78.36210358249171
20099,77.02623920756893,76.2867736626286,97.01959549731585
20103,77.53616597485453,78.78300267400834,69.92124034302515
20109,89.86376505905938,86.66358862540363,76.9502257187374
20113,72.88026772741077,95.6558993767796,96.83304999940053
20119,64.57196781757101,71.56014836957715,100.0
20125,78.39368880474505,43.844468697046786,69.7977145137227
20131,75.15826048751263,63.0979180636162,82.7267184888074
20141,70.33753680246745,70.88125134813198,84.41628466526072
20143,78.24621544101309,33.28462487645819,85.60480108431723
20157,84.91505647246784,97.77329040204964,76.06136511026567
20165,79.90711438432184,72.84755825020933,99.22075097185453
20167,83.06981072686237,77.6270566916057,51.65444774567682
20171,98.13407698515422,97.31052925052532,73.68304647798374
20177,76.57121138442436,57.397143397153066,86.7189609915942
22057,82.7834863464467,81.4808386176806,86.85837217924015
22061,74.90786637400865,67.80271753796129,100.0
22063,71.53640280113027,66.31826265968161,97.9733808980193
22069,74.1509234658223,54.556152243912415,75.71687562039165
22075,75.21241428478311,100.0,99.49806865295906
22079,83.59475797547125,62.48999919848858,69.28937384333818
22081,100.0,83.98928493791404,93.96331074187756
22085,72.83956563724159,32.499852250561275,100.0
21111,75.83374694384537,93.59977059379572,98.22416160282454
21113,79.36876986888751,91.04422311914118,81.58655575286186
21123,83.95798848709747,71.94868220594606,75.02331842341816
21129,82.63550811954785,65.46115067724152,57.07113055611071
21135,92.84095793948117,78.00000011227132,84.65809456871305
21139,55.736079294647915,100.0,63.27174158043621
21145,56.13070129804327,34.7352660219303,68.10298004579094
21153,75.0412182798985,85.64054775148256,62.13881298894993
21159,90.97300187543709,51.76765395692195,73.09411501015018
21167,64.34351968394404,69.60163207400538,79.58045878269526
21171,49.923676603062425,65.04239761842673,84.10421871748558
21173,85.71179406219208,61.43363484404489,70.99240046879055
21179,82.43657223702715,69.79069741894541,96.03925559592774
19053,69.0979159320057,47.31657709444419,76.8769211301505
18003,70.1446039927907,90.58360872255935,68.18416350101721
13181,70.30256280365326,34.117129776027994,83.39438400865154
19061,81.1053531747394,80.79529025656684,100.0
19069,73.73684723816993,63.46928294930858,85.02740849802677
19075,84.9406391897552,46.581502123850925,74.5571655893959
19077,51.45373337095609,74.0476674119739,57.08807965821944
19089,71.431481348722,38.86097826587044,76.70881518541894
19093,68.73946039088949,70.7942764343927,83.52392187632174
19101,77.43659321627507,41.54246184376891,74.18628663116645
19103,74.61952241509861,79.22544168635662,55.01923042638501
19107,87.97843779895767,51.51285332739249,67.2415191574485
19111,61.406632283399425,60.980119659413816,100.0
19127,80.45491476330751,75.87898775886325,100.0
19129,85.58336423211705,54.549157763155286,66.70041246193102
19135,98.56647436561954,68.84072000663394,90.09135180799133
19139,75.18234028906525,39.723389975102926,62.321408228447396
19145,83.24458604352517,82.61751207192312,100.0
20181,61.96137207437635,100.0,83.67853771841355
19153,56.08043795686976,100.0,94.24462247924801
19155,88.447743757817,71.82336293332878,54.27359979226191
19159,79.94439706351929,85.76408281594374,90.16455652887332
19163,91.78512689798423,34.387486541850215,79.88488904473245
19171,66.26597111030252,100.0,92.77893606186264
19177,85.19902139528753,85.52457009448212,93.72301697146774
19183,98.68817840543853,60.32133110097534,80.98677034212125
19189,84.19705608357266,94.74361600578018,70.98755541356128
19193,82.7658150559105,64.91047846709317,91.69544273269241
20003,80.0855608082435,60.83949633970887,79.09768250892309
20009,64.29118542874087,79.50669850854983,66.90822569708536
20017,93.55572935710349,48.73291000339363,66.19771652813472
20019,73.89142360194934,90.43249528799896,57.84253375531428
13211,85.04483256383017,48.880203761463136,72.34563260655405
27081,64.36965693428746,48.99890420353628,96.54038069111567
27089,68.2054033549222,51.80620423183331,82.66744699558151
27091,94.35087399222236,85.19000075032244,72.05348441115439
27095,76.52697711042157,57.66449276960584,92.0728390727012
27097,94.53275476042545,43.040084312656624,67.51285067414916
27099,79.21769340941482,57.88640000128404,81.43025411499168
27105,61.58102227042143,69.35915258639027,77.30554440911727
27109,88.9206759973172,46.38055032671229,91.68695938382528
27111,74.10107682244393,46.96637781931313,56.34157443620749
27115,86.98688813517043,100.0,67.24703381278016
27117,80.25210867540082,52.78869192372226,55.426315113582
27119,64.5688177205713,63.53915262453987,76.10604917286095
27129,81.64294765370569,62.655259984014286,98.17141255448645
27133,100.0,61.57286384459117,72.4182918551971
19059,84.92986458514459,82.42693479938204,72.33974092706524
27141,79.42482246994537,88.96285900944099,93.07586636276204
27145,90.75343401956897,63.88091136936816,96.0282433768295
27149,82.1066846520311,45.270434268153025,78.67143399096815
27157,82.09534230262794,95.48880455697807,90.27072281074838
27163,69.08374827840898,68.09317817606635,63.8456818868308
27171,82.33848025789598,100.0,100.0
28005,90.35443416416945,25.088282048696744,100.0
28009,71.63937847899975,73.90806442566641,87.81823686783088
28011,94.24495821246948,100.0,48.73502567985799
28015,79.08293975854875,62.934717291236836,71.62654606403323
28021,71.12230488461459,65.49013153330728,89.19237982503982
28031,89.97632076920245,75.91023383180678,73.67775504250456
28039,77.13205764261731,58.824083622300854,99.08297831375147
19149,87.59514887486108,63.75856135894534,88.82235896653798
28045,77.08241367741464,63.24369811617194,69.40286748851305
28051,79.40173856470096,57.451585311472535,80.48397216156879
28053,84.93560204334291,94.57713100401119,66.59250169041366
28059,82.90897057590006,79.2215606459287,77.26122682381337
28067,60.044682195482615,75.01256464206604,71.68110139351172
28073,68.78756259905607,86.17142013780233,97.62142700349558
23007,89.29409984790816,64.71288333593066,100.0
13215,78.67863411098453,54.51592363294199,58.53217500146372
13239,74.76268697228578,57.94751390770885,51.15175570685372
27077,66.41425984742526,70.03566082209218,76.32241367222922
45031,69.20263678724152,48.815765832541956,57.22376451756977
45035,59.78201360038052,59.99477966826649,80.69317405506376
45037,78.98719281298467,59.6776671625713,91.2340417070889
47011,74.01562419418953,100.0,100.0
47017,70.33412109014685,14.523701201321666,83.02091838072921
47021,79.31876574832047,66.40760557188733,77.10267162725631
47025,83.63970630852738,100.0,50.324226251403736
47033,100.0,72.43688928264908,80.39277723778697
47035,64.88116580436787,85.06834946842186,81.06930890824192
47041,91.59381043300522,71.99652630199536,89.58435221319118
47047,89.73101561015072,56.653332375670395,69.37267847706363
47049,72.209072606233,25.161681309821738,73.4742109964621
47059,82.03235954586032,74.10911374072606,57.82996617043724
47061,75.42366750662384,54.48786790795218,45.63060789673902
27137,81.85688580418739,53.993291876693924,63.372543638048256
23015,95.0913101340455,60.02025488041776,56.44511278620475
23021,86.05606232631312,100.0,85.05068443130916
23023,85.08608373233442,100.0,72.22798914999714
23031,75.69690680045358,74.34415875056801,71.92644304887816
28041,65.15943335075664,60.704655521765446,65.23380430737181
31149,77.91531789459592,46.45547165097579,31.511518512313497
31151,92.06608154863915,79.37080323092138,100.0
31155,64.72832143410352,100.0,64.99594215834817
31161,69.44910631823305,65.05319225949687,73.8136989522514
31169,81.26267736234068,22.420079184935517,58.17661752066034
31173,70.15345215152738,83.40099343631047,94.5789551516095
31181,72.07476552884788,89.70799422900099,82.15143405555986
32005,75.76401418271823,38.28308719228305,67.60452072101198
32007,66.3438259580985,73.52968367325906,74.11655582983964
32013,70.25878153783631,79.02452032272197,100.0
32017,87.03427916787308,68.53785395982123,78.90545852178083
32023,66.92630217769036,54.184581618292924,77.27399693576142
23011,64.02127865505162,90.31874447127112,65.87927770791102
39105,73.69975020466106,61.932405080626346,51.581282742915455
39107,87.31955502509845,40.29627674600136,77.59941989630984
39117,78.0307819200311,29.010510286606383,84.88227668486927
39119,75.35418921884381,95.2169903999862,96.49376696491504
39125,80.44358797515606,82.33327952942237,46.27255198250517
39129,62.54292567140348,71.75947094258338,63.12355509465456
39133,84.94705653775033,61.19450726298393,71.28888364165324
39135,83.83435031403644,59.420031715937455,79.94778727140198
39139,75.90691525904279,48.48526703116777,77.82449462707366
39141,90.05924511796417,61.3708871088023,78.17466971469095
39149,68.72503901046962,27.598255697596514,86.12144087854917
39151,91.2790899325357,55.278726930629716,66.45060333831336
39157,81.54493665595251,63.78124967297812,94.01212163350542
39161,76.63447410121826,82.19760094380838,86.50178662549222
47065,79.80126364631688,69.20147073253273,75.20251603807881
47067,78.92735234189058,85.89846227751119,100.0
47071,92.20282896417717,96.98270210226859,100.0
47077,69.23320872528987,91.16340187648203,93.99343032790713
47083,72.37480760853401,79.41019694757114,34.72164844148311
47087,90.3630289207248,70.23725358361568,100.0
47095,74.04465064816141,50.38423983172882,91.921377837079
47101,89.00533077331592,84.79888102758633,100.0
47107,96.99435983008709,100.0,98.56196887600308
47109,75.98204973058367,76.84212079300836,100.0
47111,86.81362326575305,100.0,93.17982275270569
47119,68.46307718660141,39.48856583877833,100.0
47125,87.54733298067809,46.91673230440917,100.0
47135,81.99423985986768,87.10403015496524,83.24832107567309
47137,84.73038282160215,75.28580420306503,56.41654183882805
24011,73.54427927964605,96.27564353143615,75.38808649977287
24013,63.389165844328275,69.69056718546521,85.84918399075156
24021,85.03252064749505,52.640491549433364,81.12331376557337
24023,59.365968475205456,65.72813515589915,61.3015705076086
24031,76.82649507757465,39.34632058152532,55.53398562207531
24033,89.4118186641997,47.42818653805931,68.88255997047756
24043,81.91897735873036,89.44887995836021,92.11609333976226
32031,99.48342644789813,87.4557482893922,100.0
32510,90.25109152581773,77.26008569612154,93.74851420666552
33003,73.46101611674423,35.578449580790604,95.86140930671205
33009,80.27313379851438,62.83192848974223,78.78776640254664
33015,79.52629297455564,45.50000222679899,53.86876313441054
33019,64.17823236653872,93.53066507575531,73.17169128675943
34003,70.59601083515646,58.32555732874797,76.11853382191431
34009,74.3923909302014,48.28504578436901,72.54421269746476
34013,59.637794971440634,70.59592330242849,80.8204229806194
39167,80.47493468251643,57.196910863307764,86.62129639839426
39171,77.50928155346959,99.67487820407413,92.79522782365247
39175,63.27106098688426,55.30378204931618,75.82820203450498
40003,84.04212865277331,42.015434815507376,51.4436089153311
40011,87.1587274469096,26.941729684849687,72.75683421063297
40013,82.27034478864888,69.3842699517317,80.65565595487976
40017,76.7593182479103,58.76139772284147,98.34211883200112
40025,85.91442151751855,41.42190786976546,71.48288236723842
40029,86.80220360476692,93.7845292251157,87.68815442599103
40035,83.07403569719689,83.34490294858483,84.35131849453148
40039,71.75387749565239,69.43564242125541,80.65850799685083
40045,82.7660076551118,97.28652488341733,93.95799978986888
40049,91.95480650825479,83.25072066797226,70.08738204871129
40055,74.0337094138827,53.54288196963135,71.37220325534726
37193,100.0,49.21559672018468,79.82148765358657
47141,74.74369066014616,86.35963088907722,70.3978024235945
48045,80.32407013340136,77.92733912934702,87.620184365819
48049,73.27514403993663,73.39495535941323,69.30211543450801
48055,82.2327083592026,53.07004394262185,83.39456311617701
48061,62.57778307364725,82.15895134011508,78.49740846819866
48065,74.53958201183279,54.890022337321014,83.22388947165058
48067,69.07878799651432,67.96026690812644,73.10387907405442
48073,81.35338347892291,98.9388829277396,74.9136755820976
48077,89.94447375508908,56.78331528379709,81.44013901995575
48081,86.46006187114551,38.54021485854278,83.03111759241969
48085,56.28340639141108,48.94905616259779,79.93697126913266
48087,100.0,89.88597653375247,100.0
48091,82.95279940620868,75.09462274760419,65.13894621888073
24047,72.23500859507,67.42245242622492,79.0369430757093
25007,81.5712791899094,59.81812389376861,56.39556466824523
25013,81.76189822502693,79.7071981510638,85.5812221800108
25015,73.33151283048436,53.01790298019553,63.27130195434779
25017,81.97916667342075,76.11331137285192,75.82534616185136
34017,73.92527712379693,55.374908623740865,74.41903512003012
34019,75.95638007309977,52.04681229449892,84.21336689901757
34021,73.13720864244915,57.250251303499766,71.7081362368223
34029,65.67328710260347,62.49185107032076,71.07041453459027
34033,81.45836470215384,69.02340328132594,100.0
34035,85.85299436516338,74.70911590222228,84.2685018571179
34041,85.14883596076372,0.0,71.58423721966598
35007,88.19925252635234,53.8469888450647,76.23749492283154
30055,83.24340210014869,62.16860045287922,100.0
30057,74.67274501783096,100.0,76.47252682623355
37195,88.39663864431189,48.399947832357356,69.66085065271419
37199,66.42482460158065,73.25593236199825,69.7250577481041
38005,70.9932861748752,99.90060619471674,71.76310278515633
38009,70.35799928576755,43.74062940105454,71.08253416359916
38017,90.80056059139311,77.87950451728804,60.80528227476135
38027,89.42788514140075,53.95456332130959,63.13699854579533
38029,84.87305237044995,59.90732515421531,67.56019438457945
38037,90.71929865211797,53.93778332093371,88.87356527679647
38039,71.20717217588012,55.36285383168228,74.28144069090689
38043,83.4859511986098,100.0,76.8925746635894
38047,78.74825571616836,86.88911744143331,99.05132037882345
38053,88.46882103884914,92.03475723572419,99.42510724907628
38059,78.84775767447802,79.83986973672992,75.76812585293398
38063,76.15057111589918,37.87486423196084,70.53704733974887
47001,85.4090851856099,77.89915940646614,67.03354529489694
47003,88.76169167191233,91.45859229014694,90.39163654562357
40065,73.31654805153198,52.93201051921777,76.92939149716568
40071,79.38924328647624,89.30653334322253,74.20257664515815
40083,69.41559366358348,84.08672419708158,67.7950313729367
40085,55.019389825070604,100.0,68.45500386482917
40091,82.00459631413729,61.64433974972762,84.80087287239867
40099,86.08905356254633,48.04778035448547,60.26842601169107
40101,82.62066809086726,62.76743781254909,94.92303040681908
40107,60.50438282245633,98.71141986327247,71.99233034277621
40111,76.49150569923525,33.43188238316074,77.75546083622311
40117,57.81652239948919,28.632485691379355,59.945330627891686
40119,93.69701107654186,71.78790557863226,79.81451092636453
40125,69.13945417881914,61.14821414451688,75.0751858596416
25021,92.55403609459897,70.15455786351369,79.248791017153
25023,89.45869643684145,88.90623542471731,100.0
26003,70.99409647463938,58.94861307762295,82.6654706868536
26005,68.67215048732255,32.53988338138759,68.08011223781294
26007,83.50370216386338,100.0,69.33020134180148
30063,71.55675962816929,50.055434251224476,88.92696778870652
30065,81.02484642158207,48.81925755975805,99.48039936490136
30071,75.17172409193081,92.07440027445193,84.22877031126575
30077,62.18841585534366,62.31021757916964,90.33069116832154
30083,57.69531980875541,68.73220295930379,89.14606585005058
30087,82.26684248494597,79.65580248120636,100.0
30091,74.38442253669375,91.67166206219991,50.75614740910951
30097,74.46910183085868,63.33078613636456,90.00828408956792
30101,86.95863839093785,100.0,94.75604065855346
38065,91.73442276632444,27.28400302530389,59.9191444079664
38067,77.2745527863819,85.19574473906154,66.71497723990376
38071,76.59401293090139,53.20944883964685,67.2382587705777
38075,85.00143033113883,97.44542633215983,69.06814705433925
38081,66.43064430300424,72.8408895766109,72.77424423596712
38089,82.23153054747696,56.541893359811965,83.63904219582412
38093,85.51885971822153,83.25682186043265,92.98511976751054
38097,86.80230208417629,87.86376694414503,96.21975436652805
38101,60.63247297497535,82.83788245717277,67.43265408248327
39001,72.3864473019106,49.40607520733879,67.32945501945525
39005,71.21736747176533,60.319657527558306,99.73732760024335
39011,80.99886954409213,69.9185432575713,89.70115903127967
39013,84.80744579767983,69.17480694699879,81.24297262803495
39017,94.96710407445981,84.99490950876695,87.1000501333245
39019,75.05034519631927,29.701975349867837,79.55294327222839
42003,75.02427501690786,76.68654109107007,87.86877024571422
42007,91.49672018878746,64.2003729112672,74.95899955241389
48361,82.96576938530305,53.22998767232095,84.03207401658847
48369,92.67651511187974,55.150264444608005,57.34180924445756
48383,82.88728003009837,65.70924670964072,69.68323557761853
48385,68.4288338128673,0.0,69.84483234814485
48387,66.66871645222193,55.974208584169006,74.38414950189629
48395,64.48487750941071,52.48370350707414,66.10230117830378
48399,86.62051834758473,80.65566418645248,71.99684561265377
48403,91.88596823087008,53.889466349789586,57.28378906402819
48415,98.4936214138638,65.6977239965902,88.23050714592351
48417,88.4310533232324,100.0,78.76229721632909
48419,91.62838577534986,89.88703039630848,54.42188588335975
48423,74.19983667346315,88.04542799886906,67.47755134179991
48427,68.43584183256144,60.002551391782966,85.0490214134325
48431,88.50079332417553,80.86064558579305,71.85467080421316
26017,84.176807522394,65.32204399092812,69.54587809792855
26019,81.07444374340892,66.07813578646125,78.88110984487885
26021,83.8737148063299,78.193706874931,85.15396302767324
26027,83.23185482458206,58.06012823158136,58.454713144412594
26031,92.83816859853562,99.86006208886407,88.2519272182682
26033,92.94985584816956,66.79739720804126,67.99560077588934
30109,85.44220352340346,82.3672113251933,79.73108047625301
31007,88.45802872562928,99.11200958514596,79.46869788962735
31011,85.14062552424775,90.6330754915035,72.09400822640339
31013,75.3883026796538,41.821617946189505,64.64510380803928
31019,87.5656467491314,78.89791790019768,75.71470177861605
31025,66.05504931140739,87.01438788921294,100.0
31029,90.53891552295883,87.83726044321497,59.57487454304554
31033,68.05477060233964,47.73410331770738,100.0
31039,82.85803286794733,56.85929525965352,76.10418243385202
31045,71.5484604157384,89.89116471483243,80.53057125632958
31051,85.53388983074427,54.764792586347085,63.699337829229094
31057,79.66074774072091,64.00607886671372,68.43095874983779
31071,64.05244041836667,100.0,72.45635524942972
31075,84.20699631018479,69.0440149923042,64.31457543683132
39023,74.22079223167289,55.46451724332314,76.86623063943692
39025,88.81146720813369,52.4476528627419,73.89476162289843
39029,80.01325688734407,76.65438659170376,100.0
39033,83.95420985388039,43.33703983045583,62.510387214793084
39037,70.42431044984788,65.05328072207163,81.54035775122881
39041,74.10667768572638,76.66461069980043,83.71769422852738
39043,75.41361363898916,95.98299641095335,63.945191770222436
39049,88.56702480242555,83.35096160739991,90.30241243179258
35019,96.77377087805489,55.718697640356424,74.02509480677558
35021,71.94828248257124,93.56838635127441,42.61415522625399
35025,90.7684814465768,64.00969924905044,89.89774418156847
35033,58.30322582274298,45.28593955901182,63.24588673846454
35039,68.0581059890771,66.55917281469056,64.28337580791352
47143,70.41221543813225,98.76338402291404,90.31853124338598
47147,66.47491310559278,73.3048010012985,74.79257776372326
47149,64.1641161021242,70.25043728659573,93.7665822582725
47155,84.12998912137797,100.0,98.15249143047978
47161,77.85932302272138,41.372903058911454,70.32607309516553
47167,83.7940539760511,44.28801771894455,91.89893743932546
47175,86.90472686121512,37.683070580663355,68.66808797910677
47177,82.65616993172533,77.45296372960111,100.0
45055,86.57763176150374,73.3298625423025,69.60564493203178
45061,79.3046771375773,100.0,95.39131161440007
45065,68.13006611694256,74.8695015427354,92.65685038822363
45071,90.57814180820796,61.91685681041395,84.74131733163401
45073,74.10887867218874,70.03589745756214,69.94185257874976
26041,70.64403701237575,72.35414836921916,77.72903762087886
26043,78.22082124195602,36.56477453343666,47.69617830583172
26047,70.87189080703487,100.0,83.36630057573376
26051,75.82569618010568,80.39742036203823,85.24422996542579
26065,83.44053921563466,74.20016616045179,82.00249128592057
26069,83.48341739246128,82.30327968557161,35.40040743061164
17131,71.0216993357437,84.1882196117321,61.015453323652835
13191,75.12294627051256,67.18893028995137,68.77863525727007
31079,90.74333004770244,57.37517727518599,84.3748839978357
31081,84.96400117733941,81.98901372643408,84.34008358464477
31083,100.0,77.71421681062905,77.44664312043231
31087,91.80128173741528,53.80219801821184,89.52868304905935
31099,91.44293068559939,98.38071222734528,64.6063643704565
31101,66.12131449544198,75.86704072645966,89.15352508540994
31105,87.63860351633423,84.59638724535262,87.12113157259837
31109,79.4689319830309,97.83841775359838,85.66332099256866
31115,74.4901819646175,70.4377764232967,77.26939353371516
31119,81.68015340532529,76.33904013968231,100.0
28091,89.45211534611484,86.20054477012233,87.39793532734818
28097,85.00831591004211,55.50277832399895,65.47496205119661
28101,71.2152619865794,71.08103325692002,83.72458213603976
28109,87.4245891359262,72.51097173302298,91.28725065611327
28119,73.62412457924036,50.878828966332115,71.17837101613536
28121,82.16683118964286,100.0,96.33908370396648
28129,76.96649932522865,41.85413113015195,85.73050558574016
35041,77.81133748264374,44.03792192625684,44.862824935019795
35043,87.6624297504051,96.28453151407159,84.4950796600689
35049,69.59806280184102,84.26532501593084,73.90956268380927
35057,99.45195074276933,49.48070365038444,88.05769721812604
