id,name,company,type,address,city,postal,state,lat,lon,profile_url
12484,Centersquare - Silicon Valley SFO4-A,Centersquare,Colocation,1500 Space Park Dr,Santa Clara,95054,California,37.3757193,-121.9551544,https://www.datacentermap.com/usa/california/santa-clara/centersquare-silicon-valley-sfo4-a/
7809,1201 Comstock St (SJC15),Digital Realty,Colocation,1201 Comstock Street,Santa Clara,95054,California,37.3749804,-121.954079,https://www.datacentermap.com/usa/california/santa-clara/1201-comstock-street/
7808,1725 Comstock St (SJC29),Digital Realty,Colocation,1725 Comstock Street,Santa Clara,95054,California,37.3750338,-121.9580965,https://www.datacentermap.com/usa/california/santa-clara/1725-comstock-street/
8485,Cologix SV1,Cologix,Colocation,2050 Martin Ave.,Santa Clara,95050,California,37.36751391096377,-121.9638310927645,https://www.datacentermap.com/usa/california/santa-clara/cologix-sv1/
1006,3011 Lafayette St (SJC11),Digital Realty,Colocation,3011 Lafayette Street,Santa Clara,95054,California,37.37634,-121.948688,https://www.datacentermap.com/usa/california/santa-clara/3011-lafayette-street/
11923,1350 Duane & 3080 Raymond,Digital Realty,Campus,1350 Duane Ave / 3080 Raymond St,Santa Clara,95054,California,37.37815259245142,-121.9545456128045,https://www.datacentermap.com/usa/california/santa-clara/1350-duane-3080-raymond/
11716,2825-2845 Lafayette Street (SJC36),Digital Realty,Colocation,2825-2845 Lafayette St,Santa Clara,95054,California,37.3726199,-121.9467445,https://www.datacentermap.com/usa/california/santa-clara/2825-2845-lafayette-street-sjc36/
999,2045 & 2055 LaFayette St (SJC17),Digital Realty,Colocation,2045 & 2055 LaFayette Street,Santa Clara,95050,California,37.34741,-121.941833,https://www.datacentermap.com/usa/california/santa-clara/2045-2055-lafayette-street/
8672,641 Walsh Ave (SJC37),Digital Realty,Colocation,641 Walsh Ave,Santa Clara,95054,California,37.370837,-121.946792,https://www.datacentermap.com/usa/california/santa-clara/641-walsh/
1002,2403 Walsh St (SJC19),Digital Core REIT,Colocation,2403 Walsh Street,Santa Clara,95051,California,37.369543,-121.968551,https://www.datacentermap.com/usa/california/santa-clara/2403-walsh-street/
989,2401 Walsh St (SJC18),Digital Core REIT,Colocation,2401 Walsh Street,Santa Clara,95051,California,37.369545,-121.9685,https://www.datacentermap.com/usa/california/santa-clara/2401-walsh-street/
946,EdgeConneX Santa Clara - EDCSVC02,EdgeConneX,Colocation,1700 Richard Avenue,Santa Clara,95050,California,37.3643203,-121.9587891,https://www.datacentermap.com/usa/california/santa-clara/svcolo-santa-clara/
8536,NTT Silicon Valley SV1,NTT Global Data Centers,Colocation,1160 Walsh Avenue,Santa Clara,95050,California,37.3697388,-121.9567825,https://www.datacentermap.com/usa/california/santa-clara/ntt-silicon-valley-sv1/
9953,Prime Santa Clara - 1231 Comstock,Prime Data Centers,Colocation,1231 Comstock St,Santa Clara,95054,California,37.3749613,-121.9548655,https://www.datacentermap.com/usa/california/santa-clara/prime-santa-clara-2/
9599,Prime Santa Clara - 1111 Comstock,Prime Data Centers,Colocation,1111 Comstock St,Santa Clara,95054,California,37.3749112,-121.9532543,https://www.datacentermap.com/usa/california/santa-clara/prime-santa-clara-1/
2954,Evocative SJC11,Evocative Data Centers,Colocation,2151 Mission College Blvd,Santa Clara,95054,California,37.389437,-121.962005,https://www.datacentermap.com/usa/california/santa-clara/internap-santa-clara/
1059,Equinix SV2,Equinix,Colocation,1350 Duane Ave,Santa Clara,95054,California,37.3781646,-121.9549689,https://www.datacentermap.com/usa/california/santa-clara/equinix-santa-clara/
9424,CyrusOne SCV1 - Santa Clara,CyrusOne Data Centers,Colocation,2600 De La Cruz Blvd.,Santa Clara,95050,California,37.3680878,-121.9425115,https://www.datacentermap.com/usa/california/santa-clara/cyrusone-scv1/
1058,Equinix SV4,Equinix,Colocation,255 Caspian Drive,Sunnyvale,94089,California,37.4145265,-122.0146732,https://www.datacentermap.com/usa/california/santa-clara/equinix-sunnyvale/
9954,Prime Santa Clara - 2215 Martin,Prime Data Centers,Colocation,2215 Martin Ave,Santa Clara,95050,California,37.3670384,-121.9628064,https://www.datacentermap.com/usa/california/santa-clara/prime-santa-clara-3/
9171,DataBank SFO1 - Silicon Valley,DataBank,Colocation,5101 Lafayette St,Santa Clara,95054,California,37.40736,-121.9660075,https://www.datacentermap.com/usa/california/santa-clara/databank-sfo1/
1772,Centersquare - Silicon Valley SFO2-A,Centersquare,Colocation,4700 Old Ironsides Dr,Santa Clara,95054,California,37.398456,-121.980934,https://www.datacentermap.com/usa/california/santa-clara/cyxtera-sfo2a/
1776,Centersquare - Silicon Valley SFO1-A,Centersquare,Colocation,2401 Walsh Ave.,Santa Clara,95051,California,37.371351,-121.969356,https://www.datacentermap.com/usa/california/santa-clara/cyxtera-sfo1a/
867,Equinix SV17 (NAP West),Equinix,Colocation,3030 Corvin Drive,Santa Clara,95051,California,37.375212,-121.98787,https://www.datacentermap.com/usa/california/santa-clara/nap-west/
4535,Colovore SJC01,Colovore,Colocation,1101 Space Park Dr,Santa Clara,95054,California,37.376671,-121.953162,https://www.datacentermap.com/usa/california/santa-clara/colovore/
9704,Summit Silicon Valley,Summit (formerly Deft),Colocation,2820 Northwestern Pkwy,Santa Clara,95051,California,37.3724282,-121.9736174,https://www.datacentermap.com/usa/california/santa-clara/deft-silicon-valley/
9065,Equinix SV16,Equinix,Colocation,3000 Corvin Drive,Santa Clara,95051,California,37.3763123119311,-121.9883228564838,https://www.datacentermap.com/usa/california/santa-clara/equinix-sv16/
9063,Equinix SV14,Equinix,Colocation,2960 Corvin Drive,Santa Clara,95051,California,37.37495,-121.988496,https://www.datacentermap.com/usa/california/santa-clara/equinix-sv14/
9064,Equinix SV15,Equinix,Colocation,2970 Corvin Drive,Santa Clara,95051,California,37.37549,-121.98853,https://www.datacentermap.com/usa/california/santa-clara/equinix-sv15/
11739,EdgeCore Silicon Valley SV01,EdgeCore,Colocation,2201 Laurelwood Rd,Santa Clara,95054,California,37.383792,-121.965393,https://www.datacentermap.com/usa/california/santa-clara/edgecore-silicon-valley-sv01/
1771,Centersquare - Silicon Valley SFO1-B,Centersquare,Colocation,2403 Walsh Ave.,Santa Clara,95051,California,37.370435,-121.969822,https://www.datacentermap.com/usa/california/santa-clara/cyxtera-sfo1b/
1774,Centersquare - Silicon Valley SFO2-B,Centersquare,Colocation,4650 Old Ironsides Dr,Santa Clara,95054,California,37.397719,-121.98088,https://www.datacentermap.com/usa/california/santa-clara/cyxtera-sfo2b/
1678,Equinix SV6,Equinix,Colocation,444 Toyama Drive,Sunnyvale,94089,California,37.399672,-122.014548,https://www.datacentermap.com/usa/california/santa-clara/switchdata-sunnyvale/
7695,EdgeCore Silicon Valley Campus,EdgeCore,Campus,2201 Laurelwood Rd,Santa Clara,95054,California,37.383149,-121.965308,https://www.datacentermap.com/usa/california/santa-clara/silicon-valley-campus/
11740,EdgeCore Silicon Valley SV02,EdgeCore,Colocation,2201 Laurelwood Rd,Santa Clara,95054,California,37.384517,-121.966051,https://www.datacentermap.com/usa/california/santa-clara/edgecore-silicon-valley-sv02/
841,Evocative SJC3,Evocative Data Centers,Colocation,3080 Raymond Street,Santa Clara,95054,California,37.3780424,-121.9541355,https://www.datacentermap.com/usa/california/santa-clara/wave-hosting/
14763,Intel Santa Clara (D2P3),Intel Corporation,Enterprise,2200 Mission College Blvd,Santa Clara,95054,California,37.38758435282337,-121.963606431173,https://www.datacentermap.com/usa/california/santa-clara/intel-santa-clara-d2p3/
9415,CoreSite Silicon Valley (SV9),CoreSite,Colocation,2905 Stender Way,Santa Clara,95054,California,37.375177,-121.9696175,https://www.datacentermap.com/usa/california/santa-clara/coresite-silicon-valley-sv9/
9616,STACK Infrastructure SVY02A,STACK INFRASTRUCTURE,Colocation,1200 Memorex Dr,Santa Clara,95050,California,37.3614358,-121.9530432,https://www.datacentermap.com/usa/california/santa-clara/stack-infrastructure-svy02a/
7998,OpenColo - SC1,OpenColo,Colocation,3223 Kenneth Street,Santa Clara,95054,California,37.37905576808189,-121.9559777668448,https://www.datacentermap.com/usa/california/santa-clara/sc1/
11116,Datacate Santa Clara,Datacate Inc.,Colocation,2151 Mission College Blvd,Santa Clara,95054,California,37.3894282,-121.9622415,https://www.datacentermap.com/usa/california/santa-clara/datacate-santa-clara/
8179,CoreSite Santa Clara (SV3),CoreSite,Colocation,2901 Coronado Drive,Santa Clara,95054,California,37.3751356,-121.9717501,https://www.datacentermap.com/usa/california/santa-clara/coresite-sv3/
11006,Colovore SJC02,Colovore,Colocation,3060 Raymond St,Santa Clara,95054,California,37.3773412,-121.9530364,https://www.datacentermap.com/usa/california/santa-clara/colovore-sjc02/
13865,Connect Santa Clara,Connect Data Centers by Oppidan,Colocation,715-805 Comstock St,Santa Clara,95054,California,37.3755405640663,-121.9476626925453,https://www.datacentermap.com/usa/california/santa-clara/connect-santa-clara/
9643,Evocative SJC14,Evocative Data Centers,Colocation,1525 Comstock Street,Santa Clara,95054,California,37.3749408,-121.955932,https://www.datacentermap.com/usa/california/santa-clara/evocative-sjc14/
7946,CoreSite Santa Clara (SV8),CoreSite,Colocation,3035 Stender Way,Santa Clara,95054,California,37.3774639,-121.9713031,https://www.datacentermap.com/usa/california/santa-clara/coresite-santa-clara-sv8/
11657,Vantage CA3 - Santa Clara III,Vantage Data Centers,Colocation,2590 Walsh Ave,Santa Clara,95051,California,37.3707768,-121.9745047,https://www.datacentermap.com/usa/california/santa-clara/vantage-ca3-santa-clara-iii/
10280,CloudHQ SJC1,CloudHQ,Colocation,552 Reed St,Santa Clara,95050,California,37.35936,-121.94266,https://www.datacentermap.com/usa/california/santa-clara/cloudhq-sjc1/
10595,Amazon AWS SFO - Mission College Campus,Amazon AWS,Campus,2305 Mission College Blvd,Santa Clara,95054,California,37.38990864152262,-121.966772987255,https://www.datacentermap.com/usa/california/santa-clara/aws-sfo-mission-college-campus/
5230,CoreSite Santa Clara (SV4),CoreSite,Colocation,2972 Stender Way,Santa Clara,95054,California,37.37599329999999,-121.970766,https://www.datacentermap.com/usa/california/santa-clara/coresite-sv4/
10796,China Telecom Santa Clara,China Telecom Americas,Colocation,2807 Mission College Blvd,Santa Clara,95054,California,37.3939384,-121.9781644,https://www.datacentermap.com/usa/california/santa-clara/china-telecom-santa-clara/
12317,LightEdge - Santa Clara,LightEdge,Colocation,2805 Bowers Ave,Santa Clara,95051,California,37.3725376,-121.9766373,https://www.datacentermap.com/usa/california/santa-clara/lightedge-santa-clara/
7945,CoreSite Santa Clara (SV7),CoreSite,Colocation,3020 Coronado Drive,Santa Clara,95054,California,37.37601069999999,-121.973083,https://www.datacentermap.com/usa/california/santa-clara/coresite-santa-clara-sv7/
10599,Amazon AWS SFO - 960 Central,Amazon AWS,Hyperscaler,960 Central Expy,Santa Clara,95050,California,37.372741,-121.953591,https://www.datacentermap.com/usa/california/santa-clara/amazon-aws-sfo-960-central/
10597,Amazon AWS SFO - 2305 Mission B,Amazon AWS,Hyperscaler,2305 Mission College Blvd,Santa Clara,95054,California,37.38986602005222,-121.9678887861565,https://www.datacentermap.com/usa/california/santa-clara/amazon-aws-sfo-2305-mission-b/
10300,CoreSite Santa Clara (SV5),CoreSite,Colocation,2950 Stender Way,Santa Clara,95054,California,37.375217,-121.970755,https://www.datacentermap.com/usa/california/santa-clara/coresite-santa-clara-sv5/
12183,EdgeConneX Santa Clara - EDCSVC01,EdgeConneX,Colocation,1600 Memorex Dr,Santa Clara,95050,California,37.3635635,-121.9574714,https://www.datacentermap.com/usa/california/santa-clara/edgeconnex-santa-clara-edcsvc01/
14012,StratCap Santa Clara,StratCap Data Centers,Colocation,3205 Bassett St,Santa Clara,95054,California,37.3798125,-121.9499101,https://www.datacentermap.com/usa/california/santa-clara/stratcap-santa-clara/
10596,Amazon AWS SFO - 2305 Mission A,Amazon AWS,Hyperscaler,2305 Mission College Blvd,Santa Clara,95054,California,37.38990437937666,-121.9661507147906,https://www.datacentermap.com/usa/california/santa-clara/amazon-aws-sfo-2305-mission-a/
11528,Vantage CA2 - Building 3,Vantage Data Centers,Colocation,737 Mathew St,Santa Clara,95050,California,37.3643078,-121.9463541,https://www.datacentermap.com/usa/california/santa-clara/vantage-ca2-building-3/
3498,IBM SJC01,IBM,Colocation,3105 Alfred St,Santa Clara,95054,California,37.3782765,-121.9581228,https://www.datacentermap.com/usa/california/santa-clara/softlayer-sjc011/
11525,Vantage CA2 -Santa Clara II Campus,Vantage Data Centers,Campus,625-765 Mathew St,Santa Clara,95050,California,37.36413077518475,-121.9468310439461,https://www.datacentermap.com/usa/california/santa-clara/vantage-ca2-santa-clara-ii-campus/
5463,Lumen Santa Clara 1,Lumen,Colocation,3045 Raymond Street,Santa Clara,95054,California,37.377137,-121.951892,https://www.datacentermap.com/usa/california/santa-clara/level3-santa-clara1/
11527,Vantage CA2 - Building 2,Vantage Data Centers,Colocation,651 Mathew St,Santa Clara,95050,California,37.3643078,-121.9463541,https://www.datacentermap.com/usa/california/santa-clara/vantage-ca2-building-2/
11526,Vantage CA2 - Building 1,Vantage Data Centers,Colocation,765 Mathew St,Santa Clara,95050,California,37.36403374351696,-121.9476977573741,https://www.datacentermap.com/usa/california/santa-clara/vantage-ca2-building-1/
4089,Tata Communications Santa Clara,Tata Communications,Colocation,1100 Space Park Dr,Santa Clara,95054,California,37.3758323,-121.9533126,https://www.datacentermap.com/usa/california/santa-clara/tata-santa-clara/
14343,"Sierra Morena Tower, LLC","Sierra Morena Tower, LLC",Colocation,15040 Skyline Blvd,Redwood City,94062,California,37.410485,-122.3072202,https://www.datacentermap.com/usa/california/palo-alto/sierra-morena-tower/
1489,Equinix SV8,Equinix,Colocation,529 Bryant St,Palo Alto,94301,California,37.445684,-122.161201,https://www.datacentermap.com/usa/california/palo-alto/switchdata-palo-alto/
1762,AT&T Redwood,AT&T Inc.,Colocation,3175 Spring Street,Redwood City,94063,California,37.4804998,-122.2000846,https://www.datacentermap.com/usa/california/palo-alto/att-3175-spring/
7780,Prime Sacramento Data Center Campus,Prime Data Centers,Campus,2407 AK Street,McClellan Park,95652,California,38.6432828,-121.4079046,https://www.datacentermap.com/usa/california/sacramento/prime-building-one/
5096,Quest Roseville HABC,Quest Technology Management,Colocation,9000 Foothills Blvd,Roseville,95765,California,38.7909258,-121.317567,https://www.datacentermap.com/usa/california/sacramento/quest-roseville-sdc/
8561,NTT Sacramento CA3,NTT Global Data Centers,Colocation,1625 West National Drive,Sacramento,95834,California,38.6443843,-121.4986357,https://www.datacentermap.com/usa/california/sacramento/ntt-sacramento-ca3/
8559,NTT Sacramento CA1,NTT Global Data Centers,Colocation,1200 Striker Avenue,Sacramento,95834,California,38.65094013948976,-121.4914402040041,https://www.datacentermap.com/usa/california/sacramento/ntt-sacramento-ca1/
8560,NTT Sacramento CA2,NTT Global Data Centers,Colocation,1312 Striker Avenue,Sacramento,95834,California,38.6504135,-121.4893549,https://www.datacentermap.com/usa/california/sacramento/ntt-sacramento-ca2/
2673,Quest McClellan BRC,Quest Technology Management,Colocation,4235 Forcum Ave,McClellan Park,95652,California,38.6444895,-121.4066073,https://www.datacentermap.com/usa/california/sacramento/mcclellan-brc/
11799,Prime Sacramento - Data Center 1,Prime Data Centers,Colocation,2407 AK Street,McClellan Park,95652,California,38.643148,-121.407521,https://www.datacentermap.com/usa/california/sacramento/prime-sacramento-dc1/
8470,Conscious Data Centers,Conscious Capital Data Center,Colocation,3141 Data Dr,Rancho Cordova,95670,California,38.5870116,-121.2821277,https://www.datacentermap.com/usa/california/sacramento/conscious-data-centers/
